ClaimNumber,DateReceived,IncidentDate,AirportCode,AirportName,AirlineName,ClaimType,ClaimSite,ItemCategory,CloseAmount,Disposition,Lat,Long,-,Audio/Video,Automobile Parts & Accessories,Baggage/Cases/Purses,"Books, Magazines & Other",Cameras,Clothing,Computer & Accessories,Cosmetics & Grooming,Crafting & Hobby,Currency,Food & Drink,Home Decor,Household Items,Hunting & Fishing Items,Jewelry & Watches,Medical/Science,Musical Instruments & Accessories,Office Equipment & Supplies,Other,Outdoor Items,Personal Accessories,Personal Documents,Personal Electronics,Personal Navigation,Sporting Equipment & Supplies,Tools & Home Improvement Supplies,Toys & Games,Travel Accessories
2015060000000,2-Jun-15,21-Mar-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,$16.99 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015060000000,4-Jun-15,7-Apr-15,DTW,Detroit Metropolitan Wayne County Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items; Other; Personal Electronics,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2015060000000,4-Jun-15,28-Apr-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Tools & Home Improvement Supplies,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015060000000,8-Jun-15,5-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015060000000,24-Jun-15,18-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2015070000000,25-Jun-15,9-May-15,DTW,Detroit Metropolitan Wayne County Airport,USAir  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$106.53 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,2-Jul-15,15-May-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Other,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,8-Jul-15,14-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Spirit Airlines,Passenger Property Loss,Checkpoint,Other,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,13-Jul-15,4-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Unknown,Passenger Property Loss,Checkpoint,Other,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,20-Jul-15,13-Jul-13,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,"Automobile Parts & Accessories; Books, Magazines & Other; Books, Magazines & Other; Cameras; Other; Other",$0.00 ,1,42.212444,-83.353389,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,21-Jul-15,27-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Computer & Accessories,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,23-Jul-15,9-Jul-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Medical/Science,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,28-Jul-15,14-Aug-14,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Property Damage,Checked Baggage,Clothing; Currency,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,29-Jul-15,4-Jul-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,1,42.212444,-83.353389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,10-Aug-15,5-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015080000000,18-Aug-15,24-Jul-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015080000000,19-Aug-15,9-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015080000000,20-Aug-15,27-Jun-15,DTW,Detroit Metropolitan Wayne County Airport,Unknown,Property Damage,Checkpoint,Medical/Science,$197.00 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,25-Aug-15,8-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,25-Aug-15,23-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Personal Electronics,$286.49 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015090000000,2-Sep-15,6-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Cosmetics & Grooming,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,8-Sep-15,6-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Unknown,Passenger Property Loss,Checkpoint,Jewelry & Watches; Jewelry & Watches,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,9-Sep-15,25-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Personal Electronics,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015100000000,14-Sep-15,6-Sep-15,DTW,Detroit Metropolitan Wayne County Airport,Alaska Airlines  ,Property Damage,Checked Baggage,Clothing,$50.00 ,0,42.212444,-83.353389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,16-Sep-15,23-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Clothing; Jewelry & Watches,-,1,42.212444,-83.353389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,16-Sep-15,3-Sep-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Food & Drink; Medical/Science,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,16-Sep-15,30-Aug-15,DTW,Detroit Metropolitan Wayne County Airport,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,6-Nov-15,26-Nov-13,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Home Decor,$319.35 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,12-Nov-15,11-Sep-15,DTW,Detroit Metropolitan Wayne County Airport,American Airlines  ,Personal Injury,Checkpoint,-,-,1,42.212444,-83.353389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015120000000,20-Nov-15,8-Nov-15,DTW,Detroit Metropolitan Wayne County Airport,Unknown,Passenger Property Loss,Checkpoint,Jewelry & Watches,$94.34 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015120000000,20-Nov-15,5-Nov-15,DTW,Detroit Metropolitan Wayne County Airport,UAL  ,Passenger Property Loss,Checkpoint,Clothing; Personal Electronics,-,1,42.212444,-83.353389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015120000000,1-Dec-15,25-Nov-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015120000000,4-Dec-15,15-Oct-15,DTW,Detroit Metropolitan Wayne County Airport,Direct Air,Passenger Property Loss,Checked Baggage,Other,$0.00 ,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015120000000,23-Dec-15,8-Oct-15,DTW,Detroit Metropolitan Wayne County Airport,KLM Royal Dutch Airlines,Passenger Property Loss,Checked Baggage,Audio/Video; Baggage/Cases/Purses; Medical/Science,-,1,42.212444,-83.353389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2015120000000,23-Dec-15,26-Nov-13,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checkpoint,Home Decor,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016010000000,23-Dec-15,15-Nov-15,DTW,Detroit Metropolitan Wayne County Airport,Spirit Airlines,Property Damage,Checked Baggage,Household Items,$61.27 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016010000000,28-Dec-15,25-Dec-15,DTW,Detroit Metropolitan Wayne County Airport,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,1,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016010000000,29-Dec-15,28-Dec-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$75.00 ,0,42.212444,-83.353389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016010000000,30-Dec-15,20-Dec-15,DTW,Detroit Metropolitan Wayne County Airport,Delta Air Lines  ,Passenger Property Loss,Checkpoint,Currency,$360.00 ,0,42.212444,-83.353389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,23-Mar-15,23-Mar-13,DSM,Des Moines International,Southwest Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,41.533972,-93.663083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015040000000,1-Apr-15,11-Dec-14,DSM,Des Moines International,Unknown,Property Damage,Checkpoint,Baggage/Cases/Purses,$0.00 ,1,41.533972,-93.663083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,1-May-15,27-Oct-14,DSM,Des Moines International,UAL  ,Property Damage,Checkpoint,Baggage/Cases/Purses,$79.00 ,0,41.533972,-93.663083,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,21-May-15,24-Feb-15,DSM,Des Moines International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Jewelry & Watches; Personal Electronics,$0.00 ,1,41.533972,-93.663083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2015060000000,4-Jun-15,31-May-15,DSM,Des Moines International,Allegiant Air,Passenger Property Loss,Checked Baggage,Personal Electronics,$0.00 ,1,41.533972,-93.663083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015060000000,16-Jun-15,6-Jun-15,DSM,Des Moines International,USAir  ,Property Damage,Checked Baggage,Other,$120.00 ,0,41.533972,-93.663083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015070000000,23-Jul-15,30-Jun-15,DSM,Des Moines International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Computer & Accessories; Personal Electronics,$74.18 ,0,41.533972,-93.663083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015080000000,4-Aug-15,7-Jul-15,DSM,Des Moines International,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,$80.25 ,0,41.533972,-93.663083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,31-Aug-15,17-Aug-15,DSM,Des Moines International,Southwest Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$492.41 ,0,41.533972,-93.663083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,9-Nov-15,14-Sep-15,DSM,Des Moines International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Personal Electronics,$67.48 ,0,41.533972,-93.663083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015110000000,27-Nov-15,10-Sep-15,DSM,Des Moines International,Allegiant Air,Property Damage,Checkpoint,Computer & Accessories,-,1,41.533972,-93.663083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016010000000,22-Dec-15,30-Nov-15,DSM,Des Moines International,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$169.99 ,0,41.533972,-93.663083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,27-Jul-15,13-Jul-15,DRO,"Durango - La Plata County, CO",UAL  ,Passenger Property Loss,Checkpoint,Personal Electronics,-,1,37.151516,-107.75377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015080000000,11-Aug-15,2-Jul-15,DRO,"Durango - La Plata County, CO",USAir  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$305.19 ,0,37.151516,-107.75377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015090000000,2-Sep-15,22-Aug-15,DRO,"Durango - La Plata County, CO",UAL  ,Passenger Property Loss,Checked Baggage,Computer & Accessories,$0.00 ,1,37.151516,-107.75377,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,22-Sep-15,12-Aug-15,DLH,"Duluth, MN",UAL  ,Passenger Property Loss,Checkpoint,-,-,1,46.842091,-92.193649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,7-Jul-15,17-Jun-15,DIK,Dickinson Theodore Roosevelt Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Home Decor,-,1,46.7975,-102.801944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015050000000,5-May-15,4-May-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Personal Electronics,$0.00 ,1,31.321339,-85.449628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015070000000,25-Jun-15,5-Apr-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing,$36.93 ,0,31.321339,-85.449628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015070000000,13-Jul-15,3-Jul-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00 ,1,31.321339,-85.449628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015090000000,28-Aug-15,8-Jul-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$260.00 ,0,31.321339,-85.449628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015100000000,25-Sep-15,23-Sep-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Clothing,$0.00 ,1,31.321339,-85.449628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015110000000,26-Oct-15,22-Oct-15,DHN,Dothan Regional Airport,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Clothing; Clothing; Clothing; Office Equipment & Supplies; Tools & Home Improvement Supplies; Tools & Home Improvement Supplies,-,1,31.321339,-85.449628,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2015010000000,2-Jan-15,16-Dec-14,DFW,Dallas-Fort Worth International Airport ,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,5-Jan-15,6-Dec-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,5-Jan-15,27-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015010000000,6-Jan-15,28-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$279.99 ,0,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,8-Jan-15,20-Dec-14,DFW,Dallas-Fort Worth International Airport ,Delta Air Lines  ,Personal Injury,Checkpoint,-,-,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,9-Jan-15,12-Aug-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Clothing,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,12-Jan-15,7-Jan-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,20-Jan-15,10-Dec-14,DFW,Dallas-Fort Worth International Airport ,Qatar airlines,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,20-Jan-15,31-Dec-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Property Damage,Checked Baggage,-,$50.00 ,0,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,22-Jan-15,9-Jan-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$49.99 ,0,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015010000000,22-Jan-15,29-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Sporting Equipment & Supplies,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015010000000,26-Jan-15,27-Dec-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Property Damage,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,2-Feb-15,23-Jan-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015020000000,3-Feb-15,29-Jan-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Home Decor,-,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,4-Feb-15,26-Dec-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,5-Feb-15,26-Jan-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,6-Feb-15,6-Feb-15,DFW,Dallas-Fort Worth International Airport ,Unknown,-,Checkpoint,-,-,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,11-Feb-15,24-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,11-Feb-15,3-Feb-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,17-Feb-15,11-Jan-15,DFW,Dallas-Fort Worth International Airport ,UAL  ,Property Damage,Checkpoint,Travel Accessories,$334.99 ,0,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015020000000,18-Feb-15,30-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,-,$0.00 ,1,32.896828,-97.037997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,22-Feb-15,27-Nov-14,DFW,Dallas-Fort Worth International Airport ,Spirit Airlines,Property Damage,Checkpoint,Clothing,$432.82 ,0,32.896828,-97.037997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,23-Feb-15,23-Dec-14,DFW,Dallas-Fort Worth International Airport ,USAir  ,Passenger Property Loss,Checked Baggage,Food & Drink,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,24-Feb-15,12-Dec-14,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Property Damage,Checked Baggage,Computer & Accessories,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015020000000,27-Feb-15,27-Jan-15,DFW,Dallas-Fort Worth International Airport ,British Airways  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,$0.00 ,1,32.896828,-97.037997,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015030000000,2-Mar-15,1-Feb-15,DFW,Dallas-Fort Worth International Airport ,American Airlines  ,Passenger Property Loss,Checked Baggage,Other; Travel Accessories,$0.00 ,1,32.896828,-97.037997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
